ResourceID,card,source_field,Language
96bcdc7f-8492-593b-baff-3033f007e2b8,e73_Languages,taal 1,French (language)
b7856378-43c4-5357-9ddb-4c53b60c0e0d,e73_Languages,taal 1,German (language)
3682873c-84c0-52f3-a551-e1b21dae5ecc,e73_Languages,taal 1,German (language)
97def1d7-e5d7-548c-9804-ff1de2b44c99,e73_Languages,taal 1,French (language)
be9663f3-89ae-5087-b9bc-de9cb71206e7,e73_Languages,taal 1,French (language)
02649c52-f553-5345-8498-2ddc9bc4772d,e73_Languages,taal 1,Dutch (language)
832a4a4d-8251-517e-9bb4-ba5ba3204f07,e73_Languages,taal 1,Dutch (language)
d2694b0c-ac7d-5d8c-b10d-14c78b998a6c,e73_Languages,taal 1,French (language)
08f0377f-3707-5f51-a8c4-bb7d90fce963,e73_Languages,taal 1,German (language)
e63d82af-c301-51c1-808f-a775bac3591d,e73_Languages,taal 1,French (language)
119d2090-ca07-5c57-a1ec-8258a3740f1c,e73_Languages,taal 1,French (language)
e6dd6590-152f-57ed-96e2-57ff802a7382,e73_Languages,taal 1,French (language)
38db71a7-e0e7-5605-8ba4-de5b3199fc14,e73_Languages,taal 1,French (language)
86f74cfb-b888-57e4-91ae-664d08e5b8de,e73_Languages,taal 1,French (language)
b52fdc43-5cd3-5c2f-8371-f08ad67e1436,e73_Languages,taal 1,French (language)
07a11d35-84c3-5a01-9b1c-3ae85e9bd515,e73_Languages,taal 1,German (language)
6ab16899-95a1-5ead-be91-24634eb5c649,e73_Languages,taal 1,French (language)
d7ed86ce-4a34-5053-b4d3-dbdff2696473,e73_Languages,taal 1,French (language)
205d9232-db55-55e0-a58a-95468abadae3,e73_Languages,taal 1,French (language)
4e7e9bdd-23a1-5bc7-9f8f-f00604c4df87,e73_Languages,taal 1,Dutch (language)
ef32fa07-2721-56f4-8f15-bb8b15ab6759,e73_Languages,taal 1,French (language)
f96397d3-b936-5b69-9d63-320e91477bcd,e73_Languages,taal 1,French (language)
cc91b97c-12f9-52cd-8db7-9bcdee491ab8,e73_Languages,taal 1,French (language)
cbef65ef-daa1-5fe4-81f3-bae79410ca60,e73_Languages,taal 1,French (language)
ca249a89-6ead-5f7e-aa0b-34c488a42d5a,e73_Languages,taal 1,French (language)
f3545b31-383c-5d8b-bd7d-b1462df7f737,e73_Languages,taal 1,French (language)
d78bbdc4-d209-5e19-8988-b678d61d4f44,e73_Languages,taal 1,French (language)
feb12636-9f19-55a4-b7da-e1a84e1ea9f7,e73_Languages,taal 1,French (language)
a86c274f-ccd2-5428-a042-3d636b160bc3,e73_Languages,taal 1,French (language)
b6870f2e-b2ca-5062-aa9d-c3251a307c14,e73_Languages,taal 1,French (language)
e1ea0bf5-9020-576b-b9f5-62107e0ecbb6,e73_Languages,taal 1,German (language)
831b7d12-1968-5d19-80f4-aaefb9a0cdf8,e73_Languages,taal 1,Dutch (language)
072258cf-149e-5772-8ca5-3aed45b25a98,e73_Languages,taal 1,Dutch (language)
89b71116-5d79-5541-aa4c-2bc0da543806,e73_Languages,taal 1,French (language)
44f0b49d-f090-5d0a-81a5-3937a2206a3b,e73_Languages,taal 1,German (language)
31267b7b-eca7-52ba-bc5f-f3b10403b58b,e73_Languages,taal 1,German (language)
01c4a405-abee-5131-be53-7732b695e28d,e73_Languages,taal 1,Dutch (language)
4e14ef7e-d6ad-5bb3-880b-44499d101fc4,e73_Languages,taal 1,German (language)
32ff00c7-8ebd-5e24-b70f-2b94e006e9ef,e73_Languages,taal 1,French (language)
7c589fe8-9298-522c-9c8a-fee6e46f1850,e73_Languages,taal 1,French (language)
34e443c7-e4e4-5a50-9901-b5a085cf8c43,e73_Languages,taal 1,French (language)
8e1df07e-3b25-5690-a148-81ab1512b401,e73_Languages,taal 1,Dutch (language)
a5597c19-dcc4-5258-bc5e-0864ee8fad7a,e73_Languages,taal 1,German (language)
74fe76de-999e-55c6-9ffc-e7dcf63b1374,e73_Languages,taal 1,Dutch (language)
337b6c9c-c057-58c2-aef6-629adf3a69b8,e73_Languages,taal 1,French (language)
fff24208-d84f-5060-ab9a-d3025f9e6f7d,e73_Languages,taal 1,Dutch (language)
8369d06b-e50a-5d19-87a1-4205d0d22109,e73_Languages,taal 1,French (language)
ab48fed8-4ed6-5360-b7ff-eaa2dc324bc7,e73_Languages,taal 1,French (language)
b6a2b939-4a78-5381-baaa-43b5518239d7,e73_Languages,taal 1,Dutch (language)
ef64d8e7-67e5-5a28-ad46-6b0b7047c38b,e73_Languages,taal 1,French (language)
9c6d5f6a-a883-517a-b028-49f04861a950,e73_Languages,taal 1,German (language)
86a0411b-6e81-5ac0-84a4-6f57d4f250df,e73_Languages,taal 1,French (language)
99a11480-a54f-5893-a791-7ce9d639562f,e73_Languages,taal 1,French (language)
418d9c96-a96e-5924-ab62-b32fdfb8989e,e73_Languages,taal 1,French (language)
5a94160f-780c-5741-97d7-1d13ff2e78a7,e73_Languages,taal 1,French (language)
a2b5d563-dede-5836-bfee-3e084c6d5adb,e73_Languages,taal 1,French (language)
513ed47e-61b4-52b9-aa6b-64e95a0d8e80,e73_Languages,taal 1,French (language)
08ac1aaf-d74d-5533-81b3-35779ff9c02f,e73_Languages,taal 1,French (language)
2d49ca48-63b5-55aa-939a-80e985e94647,e73_Languages,taal 1,French (language)
15924d58-8511-5829-9520-f102850466aa,e73_Languages,taal 1,French (language)
c6d82b5b-afc8-54b0-b727-c8c3369b9407,e73_Languages,taal 1,French (language)
eadaf876-5e6b-50e6-a366-404c39de93ed,e73_Languages,taal 1,Dutch (language)
809a663b-36e8-5775-bade-244e59b4eba0,e73_Languages,taal 1,English (language)
8144a3bc-2741-5f09-ab54-2154c81f55c7,e73_Languages,taal 1,Dutch (language)
0afb0f92-3514-55a7-ba70-dd50803ef534,e73_Languages,taal 1,French (language)
0f061965-3568-5989-9985-6c0e12a475c9,e73_Languages,taal 1,French (language)
4f876208-ba03-5d41-b7bd-380f7d117dc3,e73_Languages,taal 1,French (language)
91cdb332-564f-5e6f-95ab-5bed63ba3e16,e73_Languages,taal 1,French (language)
fb6abd00-720d-5f80-a7e8-41a9e4ff9e30,e73_Languages,taal 1,English (language)
69b96b68-2bbc-58e4-9f67-f21af3a9775e,e73_Languages,taal 1,French (language)
d513cbaa-a321-563d-997c-a26deb49d88e,e73_Languages,taal 1,French (language)
6abb1a54-c225-5b93-a505-2d1510b6cd59,e73_Languages,taal 1,French (language)
b1b53b0a-c06e-5dd8-a6da-b2cba5176f7c,e73_Languages,taal 1,English (language)
7e202891-92e6-542f-839e-678e2ea8eb15,e73_Languages,taal 1,Dutch (language)
85fb8a71-a35e-517a-b95b-5ac3bd96f520,e73_Languages,taal 1,Dutch (language)
9a885ffa-76b1-51fe-86da-07fabb33fc14,e73_Languages,taal 1,Dutch (language)
85867724-2669-54d6-875b-97afbac4e9fe,e73_Languages,taal 1,Dutch (language)
1ee13db1-3b07-5c41-9f8c-6d38206c93a6,e73_Languages,taal 1,French (language)
81536c7c-6ee5-5064-a006-7d1af41ff426,e73_Languages,taal 1,French (language)
1baae320-1454-5348-b0ad-deb513bb6b87,e73_Languages,taal 1,French (language)
67ff452f-4123-557c-a368-cf07633a174c,e73_Languages,taal 1,English (language)
cddb622a-91a6-5450-94dd-09ede53a8a61,e73_Languages,taal 1,English (language)
b88d3789-a85f-58b7-83d1-a90524f86f4b,e73_Languages,taal 1,German (language)
c191f398-edf2-5f22-afa9-8314d548f889,e73_Languages,taal 1,Dutch (language)
d69176bc-7a59-5578-9159-c9eb67ca551c,e73_Languages,taal 1,Dutch (language)
c2784f4a-5275-5753-851f-8c01b37811a6,e73_Languages,taal 1,French (language)
56aa5924-d4b8-5ffa-98aa-f737720680dc,e73_Languages,taal 1,French (language)
1885f159-834a-57e4-8738-6f19fc49c5ca,e73_Languages,taal 1,French (language)
9762cf67-b2ed-5d1a-9fb4-92a5aad2ef76,e73_Languages,taal 1,French (language)
7643bba6-44c1-50b0-b884-4d84d68cb51a,e73_Languages,taal 1,French (language)
a7f1e51d-4d74-58ed-96f9-c53ef31a4312,e73_Languages,taal 1,Dutch (language)
8b3a128c-980e-5b37-96d6-0e7f6e0c9af6,e73_Languages,taal 1,French (language)
18f7fb46-b72d-5502-ad87-dc2fd23cdcd6,e73_Languages,taal 1,Dutch (language)
ff2d9f4d-8b9e-5209-bc28-063eb27cb28d,e73_Languages,taal 1,English (language)
0e22fd92-2bdb-565e-bd3c-7959639f4af7,e73_Languages,taal 1,French (language)
e2fa6a66-d28f-5bc5-aad9-99ac65518d16,e73_Languages,taal 1,Dutch (language)
9fa5f31a-b8fd-5146-9497-04faefb261b7,e73_Languages,taal 1,Dutch (language)
2b55f08f-578b-56f0-997e-9828111c5b07,e73_Languages,taal 1,English (language)
ea330c88-fae6-5b62-8619-a62c7465c733,e73_Languages,taal 1,Dutch (language)
2432d0c1-0af8-5ac1-8741-8e14694ab4ec,e73_Languages,taal 1,English (language)
a3c8e744-6832-5650-bcc3-f3a2bb0385a6,e73_Languages,taal 1,German (language)
97201122-622d-5adb-8bff-56259e561be2,e73_Languages,taal 1,French (language)
7a0e519a-7c64-5e69-a580-a4e10cc0f996,e73_Languages,taal 1,Dutch (language)
b2d70b55-27a7-53b3-a8ae-5bcc0646e2f9,e73_Languages,taal 1,French (language)
181f4b2f-b1a7-5074-819e-563450670035,e73_Languages,taal 1,Dutch (language)
532a8956-7c9f-51b0-be5b-deb7cbcb49c8,e73_Languages,taal 1,Dutch (language)
cfe7ea39-ccde-5b16-bd6c-59c4d7e8df51,e73_Languages,taal 1,English (language)
d914dbfe-897d-5a16-825c-2899b78cd5f7,e73_Languages,taal 1,Dutch (language)
c67cb367-4a62-5c2b-8375-838c758754ac,e73_Languages,taal 1,Dutch (language)
fa553ce8-81cd-55cb-aa91-9592a084aea0,e73_Languages,taal 1,Dutch (language)
d65ae879-bfec-5668-90f7-bb29365af04e,e73_Languages,taal 1,English (language)
b95032ce-1236-5469-9c5d-07ad451165cd,e73_Languages,taal 1,English (language)
961ab84a-642e-59fc-854c-30c8f502d8ca,e73_Languages,taal 1,French (language)
6ff6314b-9eda-5c9c-b691-f33c62dc6345,e73_Languages,taal 1,French (language)
f2f4d429-1841-5498-a316-f8c2a4f75e21,e73_Languages,taal 1,English (language)
8c52d50e-991e-584d-afc5-761974a42b1f,e73_Languages,taal 1,French (language)
c1e0ad70-af4d-59ee-9a11-b592d0db678c,e73_Languages,taal 1,English (language)
4b2975cf-fa8c-5444-8a2e-402985bd0e60,e73_Languages,taal 1,German (language)
81a79cc6-12bd-5a36-b55d-8d101e4322a9,e73_Languages,taal 1,English (language)
fdaa405f-d246-50fe-964b-e0a1db8a0c6e,e73_Languages,taal 1,Dutch (language)
73092f7d-913e-548e-8cb6-d4763bfdc568,e73_Languages,taal 1,Dutch (language)
285b693f-3e8c-58e0-8c73-0e75a5ddf38d,e73_Languages,taal 1,French (language)
164de33f-7c3b-5592-9afe-9997f7d9994a,e73_Languages,taal 1,French (language)
071369b5-afdb-56d2-9751-c909e45d3363,e73_Languages,taal 1,German (language)
c37d008e-5d6f-5e32-a93a-f89445dda2b0,e73_Languages,taal 1,French (language)
e785b6f1-d832-5abf-ace0-df258f2126b3,e73_Languages,taal 1,German (language)
d1a96b0b-735e-5155-8b38-16dd0747a513,e73_Languages,taal 1,German (language)
57ebc863-0d8f-5675-b574-0c022d6f1e8f,e73_Languages,taal 1,German (language)
450db2c6-44e4-5ffa-9f25-9ec841015a00,e73_Languages,taal 1,Dutch (language)
03363bbc-2bab-54e5-81bf-45d92c3b6470,e73_Languages,taal 1,French (language)
c6d7ee36-7423-5ec5-8230-ca43f97baac0,e73_Languages,taal 1,English (language)
3cbe32df-e075-58be-9d68-d49c0d073c41,e73_Languages,taal 1,French (language)
05331abd-e115-5540-b386-53ae8b681f12,e73_Languages,taal 1,French (language)
8c94b4da-746e-5cfa-bea3-b0435ec66cb4,e73_Languages,taal 1,Dutch (language)
8aaeaf33-6e71-5964-9aa3-7bae85e25155,e73_Languages,taal 1,French (language)
1f13d86c-a726-504e-9cdd-1f7ca331eb5a,e73_Languages,taal 1,French (language)
b96439f0-62ad-546d-a46e-d9f1cc7cb7ae,e73_Languages,taal 1,French (language)
c806af4d-d710-5170-a97e-c7917fa20281,e73_Languages,taal 1,German (language)
b6c6c9e9-a6b5-50b2-8f9d-e8af4cc65dba,e73_Languages,taal 1,German (language)
116940dc-bbc9-5346-8398-842096232cfc,e73_Languages,taal 1,French (language)
b81cd1a6-881a-54da-87f7-8f32e49fd1c9,e73_Languages,taal 1,French (language)
35de9042-6a3c-5731-aac1-f407b84d34fd,e73_Languages,taal 1,Dutch (language)
2287b057-4442-5b2b-9d4c-f71e71611b0f,e73_Languages,taal 1,English (language)
75e4a90b-47ba-5d48-b31f-38866af180c8,e73_Languages,taal 1,German (language)
12fbd276-691e-57f5-8597-2e75e22ddc0b,e73_Languages,taal 1,French (language)
c2217bc2-a5c7-5266-a9fa-bdbe56470724,e73_Languages,taal 1,Dutch (language)
37030553-bfe3-5387-ac4d-a677dd9992bd,e73_Languages,taal 1,English (language)
f8680e30-d3fa-5a13-8a4e-ec9d813d929d,e73_Languages,taal 1,German (language)
7b087b08-0ecd-5306-96e7-aa9adc4a8dcf,e73_Languages,taal 1,French (language)
72a61d8f-491e-58ec-95ad-dc8a8ac4f84a,e73_Languages,taal 1,French (language)
573e6149-dabd-565f-94c2-b42416df5f4d,e73_Languages,taal 1,Dutch (language)
15c73d87-9e83-5df1-99fb-71c83c50b147,e73_Languages,taal 1,French (language)
26cc8221-bfce-5004-be3b-2b617be7e47e,e73_Languages,taal 1,English (language)
8df89cfb-bce0-5dad-bae6-b69d2ce3aee3,e73_Languages,taal 1,French (language)
36c4050b-a1fb-5320-9664-e8f45dbc2503,e73_Languages,taal 1,French (language)
ff0c5533-671b-5e2e-ac2c-944fc49f22ba,e73_Languages,taal 1,French (language)
5127657c-854c-5709-9186-ede80831515c,e73_Languages,taal 1,French (language)
c65b50f7-122f-5d10-b50d-286fa338786a,e73_Languages,taal 1,German (language)
34f12f63-ff80-5099-a6c6-20ddf01d3ebe,e73_Languages,taal 1,French (language)
54ee48b7-8864-5640-9e21-e4067daebe67,e73_Languages,taal 1,German (language)
eceb33f8-ea64-569a-92d1-c9fd6bac6006,e73_Languages,taal 1,French (language)
7c67a54b-f1ca-5207-968c-dfd7f64d9df0,e73_Languages,taal 1,German (language)
166a410b-0780-528b-967c-886a3a8a5752,e73_Languages,taal 1,French (language)
892489f1-4e80-51b3-b697-37bde2be929f,e73_Languages,taal 1,Dutch (language)
9c3f7917-b5cf-569b-af61-cf66c720c089,e73_Languages,taal 1,French (language)
94c6608f-c1c3-5835-b88b-46db185d632b,e73_Languages,taal 1,Dutch (language)
6a45bcc0-2805-5436-a974-6bba00317449,e73_Languages,taal 1,French (language)
695207f6-d0b1-518a-b7b6-77b2f676b3e0,e73_Languages,taal 1,French (language)
f96c7638-7fa2-5ecb-8428-0e75ed99f500,e73_Languages,taal 1,English (language)
bbbff19d-fc0e-5b23-b5f1-90a23209e521,e73_Languages,taal 1,French (language)
e7d5cdcc-2013-54a4-b125-efab411b5ae7,e73_Languages,taal 1,Dutch (language)
413bd811-f7ce-5ce1-a1d4-b2eea6123008,e73_Languages,taal 1,French (language)
aae45df0-c8e8-5a28-9678-1556ed7f4abb,e73_Languages,taal 1,French (language)
4341eee5-5e9f-595c-8738-778ac1444281,e73_Languages,taal 1,French (language)
0f473c64-81de-52f8-bf13-a14fd66f3e7c,e73_Languages,taal 1,Dutch (language)
84381d6d-1453-5f53-aab6-828f8c440e21,e73_Languages,taal 1,French (language)
a449ed5c-be2f-5a45-b929-3c894cf0bb96,e73_Languages,taal 1,Dutch (language)
651a6fb2-4cfd-54be-bad1-477a0d0c1bd9,e73_Languages,taal 1,Dutch (language)
b681ec5d-5b3f-51d7-9061-7fe25701dcb3,e73_Languages,taal 1,German (language)
7130dd04-c195-5722-8dfc-bc4e94cb557b,e73_Languages,taal 1,French (language)
d6a2b764-fa07-57db-baeb-64ca93045fc8,e73_Languages,taal 1,French (language)
2c761db5-4d53-5fc8-96af-0474276575a6,e73_Languages,taal 1,German (language)
c9b05be6-89bd-5a91-b174-4c3ff452e026,e73_Languages,taal 1,French (language)
09b6cac7-c8da-5846-a51b-2b56c74d0872,e73_Languages,taal 1,French (language)
6a9b35ec-473e-5b68-90b8-7ea55dbc45d5,e73_Languages,taal 1,Dutch (language)
1df20459-53c4-5d90-ae30-4f1b6a1e33ed,e73_Languages,taal 1,French (language)
1ffcc2ca-6641-5347-8160-be5b11676c6b,e73_Languages,taal 1,French (language)
bf71399c-6433-53ef-a748-274daab99f5f,e73_Languages,taal 1,Dutch (language)
4175032d-8f1c-5c92-acb8-d0db544a5e8a,e73_Languages,taal 1,French (language)
7ed6f61c-cc7a-5245-97f7-4f314683a246,e73_Languages,taal 1,German (language)
c6519e18-125b-58cb-9422-006739c2a05e,e73_Languages,taal 1,French (language)
51ab98ba-f2d6-5688-8ba7-1936cf4a9934,e73_Languages,taal 1,Dutch (language)
cecf9e9d-6a28-5a0f-8ff0-1302b2e4d520,e73_Languages,taal 1,English (language)
5d56c0d2-5fca-57b3-a04f-2a26a0564ead,e73_Languages,taal 1,English (language)
888831ee-6b11-5d61-87a6-6299e25d5f70,e73_Languages,taal 1,English (language)
585eacda-de6a-5430-af7e-57569f8e6749,e73_Languages,taal 1,English (language)
fdcc932c-da48-5581-91da-741a930d96a2,e73_Languages,taal 1,German (language)
3c168974-bd7f-575c-8714-400248819d98,e73_Languages,taal 1,Dutch (language)
42ffab8f-ef43-500e-a9c5-c2d8ef0ebec3,e73_Languages,taal 1,Dutch (language)
34435f11-6690-5b7f-9ab8-cae45c9cb6e0,e73_Languages,taal 1,German (language)
78d848bb-629a-5efd-be8d-cfa4ef015138,e73_Languages,taal 1,English (language)
716313cd-21e1-5f31-99bf-26c361e49901,e73_Languages,taal 1,Dutch (language)
b5b6e813-6f51-56f9-a96a-e49abb5310fa,e73_Languages,taal 1,Dutch (language)
b924cdd4-43d5-5229-b30b-941ff570bc45,e73_Languages,taal 1,Dutch (language)
408e84fd-bdc3-5289-9588-2ced1468e8da,e73_Languages,taal 1,Dutch (language)
a0966101-f539-58a3-ba07-9c26ece8b848,e73_Languages,taal 1,German (language)
224ed98e-35b1-50f0-a20a-018dd5b80b40,e73_Languages,taal 1,French (language)
4b4ce67d-b1e1-56e4-af67-d87ff16fc1f4,e73_Languages,taal 1,Dutch (language)
f58c19e0-56f5-5f4c-9577-0f216047cf3f,e73_Languages,taal 1,Dutch (language)
45695f02-4e26-5c15-b7e8-3e1736df2722,e73_Languages,taal 1,Dutch (language)
4bd479a0-6a51-5983-96bd-0ea95e0eaf47,e73_Languages,taal 1,Dutch (language)
54b62d61-ebd1-51c8-b361-31c49f383661,e73_Languages,taal 1,French (language)
8f762e31-50eb-5f72-9761-8d1fc4048a6a,e73_Languages,taal 1,Dutch (language)
e0e7e0c4-e339-5856-9827-5451cd8e13f0,e73_Languages,taal 1,German (language)
edafa031-ce17-5797-9793-535c47774f3d,e73_Languages,taal 1,Dutch (language)
13d749db-68af-538f-96d3-c1c5d2aaffc2,e73_Languages,taal 1,German (language)
8297982d-0dfe-593e-bbb7-be832db51c78,e73_Languages,taal 1,Dutch (language)
3d7c89bd-faf0-5747-ae64-ca1f7377f440,e73_Languages,taal 1,French (language)
6741b6cc-a8d8-5586-b949-176fcabfb44b,e73_Languages,taal 1,French (language)
e7023a28-4cf5-58fc-acc1-d678303b507a,e73_Languages,taal 1,French (language)
642662b5-5d3b-5c6d-977c-fc656cfe5e76,e73_Languages,taal 1,French (language)
0aa1fe41-6005-5e15-bf24-8344defa9349,e73_Languages,taal 1,Dutch (language)
02e09d4f-7099-55ae-9770-cfa025da550e,e73_Languages,taal 1,Dutch (language)
50dca6dc-de9d-5bc4-afb8-b2d024b36604,e73_Languages,taal 1,Dutch (language)
0ceb97ee-4c0a-5cb2-989e-fa20c8ac2887,e73_Languages,taal 1,French (language)
e857ae86-e750-5217-9498-a3303251f0e9,e73_Languages,taal 1,French (language)
35379e12-8d70-5836-8428-d45b022ed7d6,e73_Languages,taal 1,Dutch (language)
df67e2a6-51a8-52cb-9071-4f1e7a4875f8,e73_Languages,taal 1,French (language)
d14fe1e6-e081-5aa4-ade1-a8f9b191cb5b,e73_Languages,taal 1,French (language)
5e6135e3-f074-52bc-8f33-b6bb2504a310,e73_Languages,taal 1,German (language)
8d178692-1d59-5ddf-b64e-37604f373551,e73_Languages,taal 1,Dutch (language)
63cb8a8d-f3ab-5932-a3a3-2e40698fb21b,e73_Languages,taal 1,French (language)
eee9ef38-026f-553d-92b0-32518ff6c7ec,e73_Languages,taal 1,French (language)
8dd1ac6b-8e6c-54e1-bc1c-b5fdaabcc9ac,e73_Languages,taal 1,French (language)
41e355b2-d407-5b86-bb20-9628383e8bea,e73_Languages,taal 1,French (language)
e4fbbc3b-1cb0-5fa7-bfda-11803adbf7d6,e73_Languages,taal 1,French (language)
45667679-c7b9-5bef-af07-143c4ccba65f,e73_Languages,taal 1,English (language)
c414ca20-4946-58c7-b8b9-d24da63cae4d,e73_Languages,taal 1,French (language)
0d658306-d54f-5cf3-8417-3b72f01bd3d0,e73_Languages,taal 1,French (language)
d0abe33f-d2a6-57c8-ae5c-7e4ef0aa09d8,e73_Languages,taal 1,French (language)
1c491514-91ef-57ef-b095-75f726d24b8b,e73_Languages,taal 1,French (language)
919286f1-3a5e-5dc8-94df-dafc212e5c45,e73_Languages,taal 1,French (language)
a877f52c-6855-5b7d-82eb-a57a9031ebe0,e73_Languages,taal 1,French (language)
4dbc3257-2f31-5edd-9708-8deead0e3226,e73_Languages,taal 1,French (language)
70446ba8-1d66-5bba-b2f0-3ac807b1c080,e73_Languages,taal 1,French (language)
8e2b5897-62df-5c40-954b-bc8321d905eb,e73_Languages,taal 1,French (language)
0c34d307-788b-501a-90f8-ceadded6fab2,e73_Languages,taal 1,French (language)
74d3d150-b19b-5d90-801c-a8660c1493da,e73_Languages,taal 1,French (language)
ba21ef05-3b2f-537f-a87d-c78c1a9bb89b,e73_Languages,taal 1,French (language)
ca72b590-5fa0-5835-ad37-0672180b6ab2,e73_Languages,taal 1,French (language)
b67cb09b-dd43-51b7-875c-24b3b3e42271,e73_Languages,taal 1,French (language)
d3ac0d88-5aa8-5f69-b14e-fe9fd80a13b5,e73_Languages,taal 1,German (language)
a7b6e8d8-d61d-5b55-aaaa-d8e9c64cfe88,e73_Languages,taal 1,English (language)
ad82f522-4cdb-5240-a449-610eae55a05d,e73_Languages,taal 1,Dutch (language)
6e80d99f-d43b-51d0-831b-b1377ec02ee6,e73_Languages,taal 1,French (language)
cd0c7805-5f24-5735-921e-71ce1fdbacf7,e73_Languages,taal 1,French (language)
5e59ed65-4860-5c79-9094-d35fcd6cebfe,e73_Languages,taal 1,German (language)
2c3e957d-0a12-58db-9285-de6f1598e215,e73_Languages,taal 1,German (language)
a7c8acdb-2f49-5749-a656-d3561a61d0bd,e73_Languages,taal 1,French (language)
80820ba4-dcc9-5ddd-9d13-ec1f405226a5,e73_Languages,taal 1,Dutch (language)
e24ee544-5180-5384-bf1b-cf532532ea99,e73_Languages,taal 1,French (language)
b76a45db-435e-511c-b56f-68b775c2d143,e73_Languages,taal 1,Dutch (language)
38477ddb-081a-5b50-84f9-8195b306bb4a,e73_Languages,taal 1,French (language)
4557a982-f567-5e4a-86dc-514a477ca845,e73_Languages,taal 1,Dutch (language)
675dd492-0cbc-5a12-9c1f-42adeb030e46,e73_Languages,taal 1,Dutch (language)
e0c9a445-7407-5442-aa22-2f405eeb0644,e73_Languages,taal 1,German (language)
9c4caee6-5730-5eee-a133-eb6290a3de50,e73_Languages,taal 1,German (language)
54a2fbe3-e253-510b-a9a1-bda6390c646e,e73_Languages,taal 1,German (language)
f80775eb-83d2-5712-ad60-91f43cbebbbb,e73_Languages,taal 1,Dutch (language)
a9579fe9-eb4f-57b0-9f47-17c2a5f603cc,e73_Languages,taal 1,German (language)
9f5a63c9-4d96-5a17-b8d4-b7450f1847b5,e73_Languages,taal 1,French (language)
14748479-15dc-51bc-9eec-ac70f47960ee,e73_Languages,taal 1,French (language)
c1af18f3-77da-5831-9c42-6e531164b9c2,e73_Languages,taal 1,Dutch (language)
ca3011b5-02cb-5769-b673-59e456ac387f,e73_Languages,taal 1,Dutch (language)
4537a033-e514-53ae-9867-f00ccc4b015f,e73_Languages,taal 1,French (language)
7fd08b26-26a7-5dfd-a0b8-400bd2d6faf5,e73_Languages,taal 1,French (language)
1cb7eef3-6485-579c-b360-4619e4c8eaa8,e73_Languages,taal 1,Spanish (language)
01440753-bb24-5a13-9474-107a13e911a1,e73_Languages,taal 1,French (language)
a20b62bf-53a2-5735-aa71-48446d771dc9,e73_Languages,taal 1,English (language)
61bb97ac-8353-5247-9835-989a2d84a141,e73_Languages,taal 1,French (language)
fd5dbb06-74bf-585a-bb80-b0535e4991ca,e73_Languages,taal 1,French (language)
07920ebc-78bc-5f68-973b-3520fa8fdc23,e73_Languages,taal 1,French (language)
4f5e65c1-16fb-5784-a3ed-9ffc71a7c78a,e73_Languages,taal 1,French (language)
ac270df8-99f2-5eac-aa3a-1b9b7d9d4864,e73_Languages,taal 1,French (language)
d7ac14c7-1bc1-5721-b5d1-6b50e59c0e68,e73_Languages,taal 1,French (language)
11ab8596-30f5-567c-8bf6-3b1819326535,e73_Languages,taal 1,French (language)
aa55f4a5-7939-5584-b0ea-5b05cfd78d50,e73_Languages,taal 1,French (language)
faf44c09-b369-566a-a0a0-d550e679cab7,e73_Languages,taal 1,French (language)
911faa38-c8d7-56cc-980c-33db0929f518,e73_Languages,taal 1,French (language)
7f53d003-bb3a-5e9b-bfea-159fd7cbc18c,e73_Languages,taal 1,French (language)
15132b2b-f5b8-5314-9ad9-a4e5fc2fc7ff,e73_Languages,taal 1,German (language)
7d84c271-001c-5726-8357-c78f8747946a,e73_Languages,taal 1,French (language)
501806fc-21bc-5ee3-9a8c-54c235bc1243,e73_Languages,taal 1,French (language)
772cd7e1-3778-5294-89fc-38d5c181090e,e73_Languages,taal 1,French (language)
f8e30d37-3250-5beb-ba70-1c565e1bdc46,e73_Languages,taal 1,German (language)
6e2952c3-f39d-5e0e-be06-aa64102552cf,e73_Languages,taal 1,French (language)
467af491-ed13-5267-8783-b144a8f684f2,e73_Languages,taal 1,French (language)
7701da88-4f0c-528d-8983-0b6fd6c1bb28,e73_Languages,taal 1,French (language)
5d5baacc-c894-544c-a04d-16a657e9cfe9,e73_Languages,taal 1,French (language)
9e2d6fd4-ab61-5e50-959b-3a586ecddf11,e73_Languages,taal 1,French (language)
e08600de-4fcd-5319-8f19-1ede52f375c5,e73_Languages,taal 1,French (language)
21fa9220-4937-53e7-b0fb-a75d16997d0f,e73_Languages,taal 1,French (language)
bc4d9977-8f61-5ec3-a338-b682884ef389,e73_Languages,taal 1,French (language)
aaa23246-9dfa-5956-ac6e-ec35a9b13661,e73_Languages,taal 1,German (language)
32f73d71-6e68-527f-b950-f0b09a9d5d45,e73_Languages,taal 1,French (language)
df22b335-3412-5283-9454-01bef947ee85,e73_Languages,taal 1,French (language)
d8fe99f2-20c9-5cba-9ae9-a33ef72c1406,e73_Languages,taal 1,French (language)
d0384521-cd93-5f8d-a2f9-22aa16b69d6e,e73_Languages,taal 1,German (language)
2a97ac71-6d63-555a-a846-1e44bec9eb42,e73_Languages,taal 1,French (language)
d6a22cc9-3350-5df2-97f9-648dac5a5131,e73_Languages,taal 1,French (language)
abefdaf2-0694-50cf-b008-1971e6c352d9,e73_Languages,taal 1,French (language)
7f89440a-06df-507d-a784-87caa4879bc2,e73_Languages,taal 1,French (language)
